time,open,high,low,close,volume
1598918400,12126.920,12132.920,12126.920,12129.590,0.32
1598918460,12129.820,12131.700,12127.860,12130.090,0.22
1598918520,12130.200,12133.680,12128.350,12130.020,0.24
1598918580,12130.420,12134.370,12129.950,12133.140,0.22
1598918640,12133.190,12140.000,12132.350,12135.830,0.29
1598918700,12135.890,12140.100,12135.660,12139.160,0.32
1598918760,12139.520,12147.900,12139.520,12146.650,0.36
1598918820,12146.650,12148.840,12144.050,12146.890,0.29
1598918880,12146.950,12147.400,12144.440,12146.430,0.20
1598918940,12146.570,12149.000,12144.220,12145.650,0.24
1598919000,12145.560,12146.300,12143.680,12144.660,0.18
1598919060,12144.690,12144.900,12140.550,12140.700,0.20
1598919120,12140.640,12141.900,12135.870,12135.870,0.31
1598919180,12135.960,12136.220,12130.980,12133.170,0.24
1598919240,12133.010,12135.600,12132.410,12135.440,0.23
1598919300,12135.540,12135.620,12132.420,12134.490,0.21
1598919360,12134.520,12136.200,12132.620,12133.980,0.17
1598919420,12134.110,12135.200,12131.520,12133.380,0.18
1598919480,12133.500,12133.500,12129.880,12131.470,0.16
1598919540,12131.560,12133.200,12130.560,12133.200,0.18
1598919600,12133.200,12136.400,12132.440,12135.600,0.17
1598919660,12135.540,12140.300,12135.540,12138.350,0.16
1598919720,12138.010,12140.350,12137.500,12140.140,0.09
1598919780,12140.200,12140.200,12135.520,12137.120,0.15
1598919840,12137.300,12137.520,12132.360,12137.080,0.16
1598919900,12137.490,12137.900,12133.020,12133.590,0.18
1598919960,12133.690,12135.960,12133.530,12134.620,0.10
1598920020,12134.800,12135.900,12134.680,12134.980,0.07
1598920080,12135.040,12137.900,12134.360,12136.380,0.15
1598920140,12136.470,12136.600,12133.080,12135.920,0.19
1598920200,12135.700,12136.890,12133.430,12133.920,0.12
1598920260,12133.880,12135.100,12132.860,12134.540,0.10
1598920320,12134.420,12135.190,12134.000,12134.590,0.12
1598920380,12134.620,12137.600,12133.540,12137.200,0.12
1598920440,12137.350,12137.400,12133.420,12134.450,0.14
1598920500,12134.460,12135.110,12132.670,12133.110,0.08
1598920560,12133.540,12134.200,12131.360,12131.440,0.14
1598920620,12131.550,12133.600,12130.950,12131.930,0.15
1598920680,12132.100,12134.700,12131.830,12133.480,0.12
1598920740,12133.600,12133.600,12131.010,12133.340,0.13
1598920800,12133.700,12134.580,12131.550,12131.670,0.09
1598920860,12131.720,12132.700,12130.990,12131.920,0.09
1598920920,12131.890,12132.060,12129.500,12130.560,0.09
1598920980,12130.630,12134.920,12130.630,12134.560,0.17
1598921040,12134.880,12135.000,12132.840,12132.940,0.15
1598921100,12133.100,12134.900,12131.450,12134.490,0.10
1598921160,12134.420,12140.800,12134.320,12140.590,0.24
1598921220,12140.620,12141.100,12137.680,12140.500,0.18
1598921280,12140.470,12141.100,12138.090,12138.390,0.13
1598921340,12138.340,12140.370,12138.050,12139.330,0.10
1598921400,12139.410,12140.620,12136.620,12138.110,0.15
1598921460,12138.030,12138.030,12129.460,12131.980,0.24
1598921520,12131.930,12134.500,12130.990,12134.400,0.20
1598921580,12134.420,12134.420,12132.520,12132.880,0.11
1598921640,12132.510,12134.900,12130.210,12134.520,0.20
1598921700,12134.980,12135.100,12132.140,12134.360,0.09
1598921760,12134.600,12136.100,12133.930,12134.360,0.15
1598921820,12134.490,12134.490,12131.920,12133.620,0.14
1598921880,12133.600,12134.000,12132.380,12134.000,0.10
1598921940,12134.090,12134.600,12133.410,12134.480,0.10
1598922000,12134.450,12139.830,12134.140,12139.830,0.22
1598922060,12139.420,12144.000,12138.160,12138.190,0.22
1598922120,12138.120,12140.700,12135.200,12139.920,0.21
1598922180,12140.120,12142.620,12137.670,12141.970,0.20
1598922240,12141.920,12142.450,12137.570,12140.520,0.15
1598922300,12140.800,12142.020,12138.840,12139.660,0.14
1598922360,12139.890,12142.910,12138.940,12141.720,0.22
1598922420,12141.820,12141.900,12137.650,12138.560,0.15
1598922480,12138.570,12139.920,12137.410,12137.960,0.11
1598922540,12138.000,12138.800,12134.970,12136.850,0.20
1598922600,12136.860,12140.020,12135.540,12140.020,0.18
1598922660,12141.090,12141.090,12136.030,12137.020,0.15
1598922720,12137.200,12137.200,12132.970,12133.640,0.17
1598922780,12133.640,12134.300,12132.160,12132.200,0.16
1598922840,12131.190,12132.850,12130.080,12131.220,0.16
1598922900,12131.180,12136.380,12129.950,12134.200,0.25
1598922960,12134.090,12136.850,12132.350,12136.000,0.16
1598923020,12136.020,12136.200,12133.560,12135.180,0.19
1598923080,12135.210,12136.200,12132.470,12134.010,0.19
1598923140,12134.070,12138.920,12134.060,12136.660,0.18
1598923200,12136.680,12139.190,12135.520,12138.120,0.19
1598923260,12138.220,12139.480,12136.330,12139.180,0.16
1598923320,12139.140,12139.140,12136.630,12137.360,0.17
1598923380,12137.350,12137.610,12135.450,12136.050,0.16
1598923440,12136.100,12136.100,12130.200,12134.160,0.26
1598923500,12134.570,12139.400,12133.530,12138.910,0.16
1598923560,12138.840,12141.100,12136.480,12138.900,0.20
1598923620,12138.860,12138.880,12135.330,12136.460,0.20
1598923680,12136.450,12136.490,12133.850,12135.850,0.18
1598923740,12135.840,12138.330,12135.840,12136.840,0.20
1598923800,12136.860,12140.920,12133.050,12138.940,0.33
1598923860,12138.330,12142.370,12138.330,12140.620,0.30
1598923920,12140.620,12141.400,12138.670,12138.850,0.23
1598923980,12138.930,12140.900,12138.550,12139.110,0.26
1598924040,12139.120,12139.900,12137.050,12137.650,0.19
1598924100,12137.660,12142.390,12137.560,12141.940,0.26
1598924160,12141.950,12144.420,12141.890,12143.460,0.28
1598924220,12143.680,12147.110,12142.060,12147.060,0.24
1598924280,12147.040,12152.600,12147.040,12150.820,0.34
1598924340,12150.850,12152.100,12148.160,12151.070,0.25
1598924400,12151.030,12151.030,12148.830,12150.870,0.21
1598924460,12150.910,12152.600,12149.080,12151.720,0.30
1598924520,12151.900,12152.400,12149.450,12150.350,0.19
1598924580,12150.390,12150.620,12148.680,12149.640,0.19
1598924640,12149.620,12149.900,12147.060,12148.700,0.21
1598924700,12148.620,12149.900,12147.400,12148.320,0.20
1598924760,12148.600,12154.420,12148.320,12154.010,0.23
1598924820,12154.050,12155.400,12151.020,12153.210,0.18
1598924880,12153.220,12155.430,12151.170,12152.830,0.22
1598924940,12152.850,12155.700,12152.670,12155.490,0.21
1598925000,12155.460,12157.100,12154.830,12156.120,0.20
1598925060,12156.130,12157.610,12155.680,12156.670,0.17
1598925120,12156.620,12157.590,12155.350,12157.590,0.15
1598925180,12157.600,12162.360,12157.400,12161.160,0.17
1598925240,12161.350,12162.060,12158.820,12160.570,0.20
1598925300,12160.600,12161.200,12159.860,12159.900,0.18
1598925360,12160.030,12160.620,12158.880,12159.940,0.21
1598925420,12160.050,12163.920,12159.540,12162.320,0.20
1598925480,12162.490,12166.700,12162.330,12163.120,0.30
1598925540,12163.030,12166.400,12163.030,12163.820,0.22
1598925600,12163.420,12166.400,12162.820,12163.920,0.26
1598925660,12163.990,12166.220,12163.480,12165.940,0.17
1598925720,12165.830,12166.470,12165.450,12166.060,0.20
1598925780,12166.020,12169.600,12165.580,12166.600,0.29
1598925840,12166.800,12173.620,12166.800,12173.390,0.27
1598925900,12173.600,12175.590,12172.370,12175.060,0.27
1598925960,12175.200,12175.920,12171.990,12174.090,0.22
1598926020,12174.190,12176.100,12173.020,12173.020,0.18
1598926080,12173.070,12175.600,12173.060,12174.120,0.17
1598926140,12174.110,12174.510,12171.030,12171.610,0.15
1598926200,12171.710,12173.410,12170.970,12171.930,0.15
1598926260,12171.960,12172.860,12170.940,12170.940,0.12
1598926320,12170.900,12171.300,12168.320,12170.220,0.18
1598926380,12170.400,12171.100,12167.940,12170.960,0.13
1598926440,12171.800,12172.450,12169.030,12172.450,0.16
1598926500,12172.420,12172.970,12168.040,12169.850,0.16
1598926560,12170.100,12170.100,12165.320,12165.950,0.19
1598926620,12165.970,12166.600,12164.450,12166.460,0.18
1598926680,12165.970,12167.620,12165.970,12166.940,0.15
1598926740,12166.970,12170.120,12165.980,12169.960,0.12
1598926800,12170.030,12170.400,12166.660,12168.070,0.13
1598926860,12168.140,12168.800,12165.820,12166.080,0.15
1598926920,12166.420,12167.100,12164.940,12166.070,0.14
1598926980,12166.200,12166.700,12165.450,12166.020,0.10
1598927040,12166.200,12167.710,12165.530,12166.940,0.10
1598927100,12166.800,12167.450,12165.440,12165.440,0.11
1598927160,12165.960,12166.370,12162.570,12162.570,0.18
1598927220,12162.540,12164.620,12162.060,12162.690,0.11
1598927280,12162.720,12163.210,12162.320,12162.420,0.07
1598927340,12162.140,12163.220,12161.520,12163.090,0.13
1598927400,12163.080,12164.600,12161.360,12162.000,0.20
