time,open,high,low,close,volume
1725224400,0.676,0.676,0.676,0.676,14.40
1725224460,0.676,0.676,0.676,0.676,9.72
1725224520,0.676,0.676,0.676,0.676,6.30
1725224580,0.676,0.676,0.676,0.676,4.50
1725224640,0.676,0.676,0.676,0.676,1.20
1725224700,0.676,0.676,0.676,0.676,27.00
1725224760,0.676,0.676,0.676,0.676,5.76
1725224820,0.676,0.676,0.676,0.676,12.60
1725224880,0.676,0.677,0.676,0.676,21.90
1725224940,0.676,0.676,0.676,0.676,10.62
1725225000,0.676,0.676,0.676,0.676,3.60
1725225060,0.676,0.676,0.676,0.676,7.20
1725225120,0.676,0.676,0.676,0.676,7.80
1725225180,0.676,0.677,0.676,0.677,15.90
1725225240,0.677,0.677,0.677,0.677,25.80
1725225300,0.677,0.677,0.676,0.676,22.80
1725225360,0.676,0.676,0.676,0.676,1.20
1725225540,0.676,0.676,0.676,0.676,9.60
1725225600,0.676,0.676,0.676,0.676,4.56
1725225660,0.676,0.676,0.676,0.676,1.20
1725225720,0.676,0.676,0.676,0.676,1.80
1725225780,0.676,0.676,0.676,0.676,2.40
1725225900,0.676,0.676,0.676,0.676,5.10
1725225960,0.676,0.676,0.676,0.676,3.90
1725226020,0.676,0.676,0.676,0.676,3.90
1725226080,0.676,0.676,0.676,0.676,1.80
1725226140,0.676,0.676,0.676,0.676,1.80
1725226200,0.676,0.676,0.676,0.676,7.80
1725226260,0.676,0.676,0.676,0.676,9.00
1725226320,0.676,0.676,0.676,0.676,1.20
1725226380,0.676,0.676,0.676,0.676,3.60
1725226440,0.676,0.676,0.676,0.676,1.80
1725226500,0.676,0.676,0.676,0.676,5.40
1725226560,0.676,0.676,0.676,0.676,1.20
1725226740,0.676,0.676,0.676,0.676,1.80
1725226800,0.676,0.676,0.676,0.676,1.20
1725226860,0.676,0.676,0.676,0.676,12.60
1725226920,0.676,0.676,0.676,0.676,7.20
1725227040,0.676,0.676,0.676,0.676,3.60
1725227100,0.676,0.676,0.676,0.676,4.20
1725227160,0.676,0.676,0.676,0.676,6.00
1725227220,0.676,0.676,0.676,0.676,2.40
1725227280,0.676,0.676,0.676,0.676,7.20
1725227340,0.676,0.676,0.676,0.676,3.60
1725227400,0.676,0.676,0.676,0.676,3.00
1725227520,0.676,0.676,0.676,0.676,1.20
1725227580,0.676,0.676,0.676,0.676,3.00
1725227640,0.676,0.676,0.676,0.676,15.30
1725227700,0.676,0.676,0.676,0.676,10.80
1725227760,0.676,0.676,0.676,0.676,7.20
1725227820,0.676,0.676,0.676,0.676,8.40
1725227880,0.676,0.676,0.676,0.676,7.20
1725227940,0.676,0.676,0.676,0.676,16.20
1725228000,0.676,0.677,0.676,0.677,54.00
1725228060,0.676,0.676,0.676,0.676,18.28
1725228120,0.676,0.676,0.676,0.676,20.30
1725228180,0.676,0.676,0.676,0.676,70.65
1725228240,0.676,0.676,0.676,0.676,22.64
1725228300,0.676,0.676,0.676,0.676,51.68
1725228360,0.676,0.676,0.676,0.676,9.90
1725228420,0.676,0.676,0.676,0.676,40.40
1725228480,0.676,0.676,0.676,0.676,8.10
1725228540,0.676,0.676,0.676,0.676,3.60
