time,open,high,low,close,volume
1548982800,95.256,95.268,95.250,95.255,0.10
1548982860,95.253,95.256,95.251,95.256,0.05
1548982920,95.259,95.259,95.259,95.259,0.01
1548982980,95.264,95.264,95.264,95.264,0.01
1548983040,95.269,95.270,95.269,95.270,0.01
1548983100,95.273,95.278,95.270,95.273,0.05
1548983160,95.278,95.284,95.278,95.284,0.02
1548983220,95.281,95.281,95.281,95.281,0.01
1548983280,95.279,95.284,95.278,95.284,0.04
1548983340,95.281,95.281,95.281,95.281,0.01
1548983400,95.283,95.283,95.279,95.279,0.02
1548983460,95.281,95.284,95.280,95.284,0.03
1548983520,95.281,95.283,95.278,95.283,0.03
1548983640,95.291,95.291,95.288,95.291,0.04
1548983700,95.289,95.291,95.285,95.288,0.04
1548983760,95.286,95.286,95.286,95.286,0.01
1548983820,95.285,95.291,95.284,95.290,0.05
1548983880,95.291,95.291,95.286,95.289,0.05
1548983940,95.289,95.289,95.289,95.289,0.01
1548984000,95.284,95.284,95.284,95.284,0.01
1548984060,95.285,95.286,95.285,95.285,0.05
1548984120,95.284,95.284,95.284,95.284,0.01
1548984180,95.281,95.281,95.281,95.281,0.01
1548984300,95.283,95.283,95.281,95.281,0.01
1548984360,95.283,95.289,95.278,95.279,0.07
1548984420,95.280,95.294,95.278,95.294,0.08
1548984480,95.295,95.295,95.289,95.289,0.08
1548984540,95.291,95.293,95.288,95.293,0.06
1548984600,95.291,95.291,95.289,95.289,0.02
1548984720,95.285,95.293,95.283,95.293,0.11
1548984780,95.299,95.303,95.293,95.301,0.07
1548984840,95.304,95.304,95.293,95.304,0.07
1548984900,95.300,95.304,95.300,95.301,0.04
1548984960,95.298,95.304,95.295,95.304,0.05
1548985020,95.307,95.319,95.306,95.318,0.09
1548985080,95.315,95.323,95.313,95.318,0.10
1548985140,95.320,95.328,95.320,95.326,0.08
1548985200,95.328,95.328,95.320,95.324,0.07
1548985260,95.320,95.324,95.318,95.324,0.03
1548985320,95.320,95.326,95.320,95.326,0.04
1548985380,95.323,95.323,95.316,95.318,0.05
1548985440,95.316,95.318,95.314,95.316,0.05
1548985500,95.314,95.329,95.314,95.323,0.14
1548985560,95.328,95.328,95.319,95.324,0.05
1548985620,95.321,95.324,95.310,95.324,0.10
1548985680,95.320,95.323,95.313,95.313,0.07
1548985740,95.311,95.314,95.307,95.307,0.06
1548985800,95.303,95.314,95.303,95.308,0.06
1548985860,95.305,95.308,95.301,95.304,0.09
1548985920,95.300,95.304,95.299,95.304,0.08
1548985980,95.303,95.303,95.294,95.299,0.10
1548986040,95.301,95.305,95.298,95.304,0.08
1548986100,95.305,95.307,95.303,95.307,0.04
1548986160,95.306,95.314,95.303,95.314,0.16
1548986220,95.311,95.314,95.303,95.303,0.10
1548986280,95.304,95.306,95.303,95.305,0.06
1548986340,95.306,95.314,95.305,95.313,0.07
1548986400,95.311,95.314,95.305,95.313,0.14
1548986460,95.314,95.316,95.307,95.314,0.10
1548986520,95.315,95.334,95.315,95.331,0.14
1548986580,95.328,95.333,95.323,95.323,0.12
1548986640,95.320,95.326,95.320,95.320,0.06
1548986700,95.319,95.321,95.319,95.320,0.02
1548986760,95.318,95.318,95.311,95.316,0.08
1548986820,95.318,95.319,95.311,95.315,0.07
1548986880,95.319,95.323,95.314,95.323,0.07
1548986940,95.329,95.329,95.320,95.324,0.06
1548987000,95.326,95.348,95.326,95.348,0.11
1548987060,95.346,95.359,95.343,95.348,0.14
1548987120,95.345,95.345,95.340,95.345,0.04
1548987180,95.343,95.348,95.343,95.344,0.07
1548987240,95.346,95.346,95.335,95.338,0.05
1548987300,95.336,95.343,95.336,95.341,0.05
1548987360,95.340,95.348,95.340,95.348,0.07
1548987420,95.345,95.349,95.343,95.344,0.07
1548987480,95.341,95.343,95.341,95.341,0.02
1548987540,95.338,95.341,95.337,95.338,0.07
1548987600,95.335,95.335,95.334,95.334,0.01
1548987660,95.329,95.330,95.325,95.328,0.04
1548987720,95.331,95.331,95.323,95.326,0.07
1548987780,95.329,95.329,95.320,95.320,0.09
1548987840,95.321,95.326,95.320,95.323,0.08
1548987900,95.325,95.331,95.324,95.328,0.04
1548987960,95.324,95.328,95.323,95.328,0.10
1548988020,95.326,95.326,95.319,95.319,0.03
1548988080,95.320,95.334,95.320,95.334,0.08
1548988140,95.330,95.333,95.330,95.333,0.01
1548988200,95.334,95.336,95.329,95.329,0.03
1548988260,95.325,95.334,95.325,95.333,0.05
1548988380,95.331,95.335,95.328,95.335,0.10
1548988440,95.336,95.338,95.333,95.333,0.10
1548988500,95.335,95.337,95.335,95.335,0.07
1548988560,95.337,95.338,95.334,95.334,0.08
1548988620,95.333,95.334,95.328,95.334,0.08
1548988680,95.333,95.336,95.333,95.334,0.05
1548988740,95.335,95.337,95.333,95.337,0.03
1548988800,95.335,95.335,95.330,95.333,0.03
1548988860,95.328,95.328,95.325,95.326,0.02
1548988920,95.323,95.326,95.323,95.326,0.05
1548988980,95.324,95.325,95.320,95.325,0.03
1548989040,95.323,95.325,95.323,95.324,0.02
1548989100,95.325,95.326,95.324,95.325,0.04
1548989160,95.323,95.326,95.323,95.326,0.01
1548989220,95.328,95.328,95.326,95.326,0.01
1548989280,95.329,95.331,95.329,95.331,0.01
1548989340,95.334,95.334,95.330,95.330,0.03
1548989400,95.333,95.335,95.323,95.325,0.05
1548989460,95.329,95.329,95.326,95.326,0.01
1548989520,95.324,95.324,95.324,95.324,0.01
1548989580,95.320,95.324,95.320,95.324,0.01
1548989640,95.321,95.325,95.321,95.324,0.03
1548989700,95.325,95.331,95.324,95.331,0.04
1548989760,95.333,95.334,95.330,95.331,0.03
1548989820,95.334,95.334,95.325,95.325,0.03
1548989880,95.329,95.333,95.325,95.333,0.03
1548989940,95.330,95.330,95.325,95.328,0.05
1548990000,95.331,95.331,95.324,95.324,0.05
1548990060,95.325,95.329,95.325,95.328,0.04
1548990120,95.330,95.331,95.328,95.329,0.08
1548990180,95.331,95.336,95.328,95.335,0.07
1548990240,95.334,95.336,95.333,95.336,0.05
1548990300,95.338,95.341,95.337,95.337,0.05
1548990360,95.340,95.341,95.335,95.335,0.07
1548990420,95.336,95.337,95.335,95.335,0.06
1548990480,95.337,95.341,95.335,95.341,0.05
1548990540,95.340,95.340,95.337,95.340,0.02
1548990600,95.341,95.341,95.337,95.337,0.01
1548990660,95.338,95.338,95.334,95.335,0.04
1548990720,95.333,95.338,95.333,95.338,0.05
1548990780,95.337,95.337,95.333,95.334,0.05
1548990840,95.331,95.331,95.330,95.330,0.01
1548990900,95.329,95.334,95.328,95.330,0.13
1548990960,95.328,95.331,95.323,95.324,0.12
1548991020,95.321,95.324,95.315,95.316,0.19
1548991080,95.318,95.318,95.315,95.315,0.06
1548991140,95.316,95.316,95.313,95.313,0.07
1548991200,95.316,95.321,95.315,95.321,0.05
1548991260,95.320,95.320,95.315,95.315,0.04
