time,open,high,low,close,volume
1501545600,110.358,110.374,110.351,110.374,130.39
1501545660,110.373,110.373,110.349,110.354,104.78
1501545720,110.353,110.398,110.353,110.374,182.15
1501545780,110.374,110.375,110.357,110.367,167.13
1501545840,110.368,110.369,110.349,110.352,144.65
1501545900,110.352,110.356,110.323,110.340,153.09
1501545960,110.341,110.361,110.338,110.361,107.09
1501546020,110.361,110.361,110.345,110.345,103.90
1501546080,110.344,110.353,110.307,110.311,224.94
1501546140,110.311,110.321,110.274,110.288,290.50
1501546200,110.287,110.303,110.287,110.296,159.77
1501546260,110.296,110.302,110.294,110.297,30.50
1501546320,110.296,110.318,110.282,110.317,163.03
1501546380,110.317,110.335,110.306,110.324,224.32
1501546440,110.323,110.350,110.318,110.347,123.22
1501546500,110.347,110.372,110.346,110.369,176.29
1501546560,110.369,110.376,110.362,110.368,112.47
1501546620,110.369,110.369,110.354,110.360,69.63
1501546680,110.362,110.373,110.361,110.361,90.21
1501546740,110.360,110.399,110.360,110.366,157.16
1501546800,110.370,110.379,110.357,110.363,164.01
1501546860,110.362,110.368,110.362,110.368,69.85
1501546920,110.367,110.367,110.344,110.344,185.41
1501546980,110.343,110.350,110.332,110.332,162.00
1501547040,110.331,110.331,110.306,110.318,227.83
1501547100,110.318,110.344,110.313,110.339,124.64
1501547160,110.339,110.349,110.338,110.343,113.64
1501547220,110.342,110.342,110.325,110.331,181.76
1501547280,110.331,110.331,110.311,110.318,142.33
1501547340,110.318,110.323,110.316,110.320,73.48
1501547400,110.319,110.324,110.315,110.321,100.58
1501547460,110.320,110.321,110.313,110.318,68.22
1501547520,110.318,110.323,110.318,110.323,55.71
1501547580,110.323,110.323,110.315,110.315,44.74
1501547640,110.314,110.320,110.314,110.318,34.68
1501547700,110.319,110.328,110.313,110.328,54.57
1501547760,110.326,110.345,110.326,110.338,97.55
1501547820,110.337,110.341,110.287,110.290,218.45
1501547880,110.291,110.307,110.286,110.295,145.71
1501547940,110.295,110.301,110.269,110.280,138.11
1501548000,110.279,110.296,110.276,110.290,87.36
1501548060,110.291,110.294,110.283,110.294,114.12
1501548120,110.294,110.305,110.293,110.305,69.48
1501548180,110.306,110.323,110.304,110.323,131.10
1501548240,110.328,110.331,110.323,110.323,85.11
1501548300,110.323,110.330,110.323,110.329,186.33
1501548360,110.329,110.336,110.324,110.329,101.14
1501548420,110.328,110.328,110.312,110.314,65.43
1501548480,110.313,110.313,110.287,110.288,103.34
1501548540,110.290,110.321,110.288,110.321,114.01
1501548600,110.321,110.344,110.321,110.332,232.98
1501548660,110.331,110.343,110.323,110.323,234.08
1501548720,110.323,110.323,110.294,110.297,174.85
