time,open,high,low,close,volume
1748736000,104582.600,104643.300,104582.600,104643.000,0.00
1748736060,104634.900,104634.900,104578.500,104600.000,0.00
1748736120,104591.700,104600.000,104523.900,104578.200,0.00
1748736180,104583.900,104607.900,104556.600,104556.600,0.00
1748736240,104548.400,104548.400,104511.700,104511.700,0.00
1748736300,104511.700,104560.400,104511.700,104545.000,0.00
1748736360,104545.000,104564.100,104537.000,104537.100,0.00
1748736420,104537.000,104537.000,104514.700,104514.700,0.00
1748736480,104514.300,104533.000,104496.000,104521.200,0.00
1748736540,104522.500,104540.700,104521.200,104539.000,0.00
1748736600,104535.900,104550.400,104515.100,104523.700,0.00
1748736660,104524.600,104524.600,104492.300,104506.400,0.00
1748736720,104508.500,104509.400,104495.500,104495.700,0.00
1748736780,104488.700,104488.700,104444.800,104475.200,0.00
1748736840,104475.200,104480.400,104459.200,104472.900,0.00
1748736900,104473.900,104483.600,104408.500,104419.700,0.00
1748736960,104416.300,104455.900,104410.700,104455.400,0.00
1748737020,104462.900,104462.900,104421.300,104431.000,0.00
1748737080,104421.500,104462.500,104384.900,104411.700,0.00
1748737140,104412.500,104466.400,104412.500,104464.500,0.00
1748737200,104469.100,104492.600,104467.500,104485.700,0.00
1748737260,104485.700,104493.900,104477.200,104489.900,0.00
1748737320,104489.600,104489.600,104449.900,104452.000,0.00
1748737380,104449.000,104451.200,104365.600,104380.700,0.00
1748737440,104382.700,104470.100,104380.700,104426.500,0.00
1748737500,104422.700,104450.800,104376.600,104376.600,0.00
1748737560,104376.600,104422.500,104376.600,104387.700,0.00
1748737620,104385.200,104453.400,104385.200,104426.500,0.00
1748737680,104422.200,104430.300,104373.900,104375.900,0.00
1748737740,104377.700,104407.100,104359.600,104362.000,0.00
1748737800,104358.800,104387.100,104317.000,104339.300,0.00
1748737860,104346.800,104378.800,104327.900,104358.500,0.00
1748737920,104359.500,104422.500,104359.500,104401.000,0.00
1748737980,104397.600,104402.100,104323.100,104344.300,0.00
1748738040,104344.500,104372.100,104332.900,104372.100,0.00
1748738100,104377.800,104447.800,104377.800,104444.800,0.00
1748738160,104441.400,104444.100,104405.500,104433.200,0.00
1748738220,104434.500,104448.800,104426.800,104439.600,0.00
1748738280,104438.500,104442.500,104414.900,104442.200,0.00
1748738340,104440.900,104449.400,104418.000,104447.500,0.00
1748738400,104447.500,104447.500,104425.600,104443.100,0.00
1748738460,104442.900,104449.700,104425.600,104425.600,0.00
1748738520,104423.800,104437.400,104422.600,104435.200,0.00
1748738580,104438.500,104455.900,104437.400,104448.300,0.00
1748738640,104446.100,104455.000,104442.100,104455.000,0.00
1748738700,104461.100,104470.200,104461.100,104470.200,0.00
1748738760,104474.400,104474.400,104442.600,104442.600,0.00
1748738820,104442.600,104442.600,104402.100,104425.100,0.00
1748738880,104431.600,104447.000,104420.500,104424.800,0.00
1748738940,104425.800,104445.600,104422.300,104439.600,0.00
1748739000,104445.600,104446.100,104439.600,104441.500,0.00
1748739060,104441.500,104452.800,104439.600,104441.600,0.00
1748739120,104441.600,104455.200,104441.600,104453.600,0.00
1748739180,104453.600,104453.600,104427.400,104427.400,0.00
1748739240,104427.400,104430.100,104393.600,104393.600,0.00
1748739300,104393.600,104396.000,104367.500,104394.900,0.00
1748739360,104394.900,104417.900,104393.100,104413.400,0.00
1748739420,104413.400,104417.900,104410.000,104412.400,0.00
1748739480,104412.400,104424.000,104407.900,104419.500,0.00
1748739540,104419.500,104453.600,104416.800,104445.300,0.00
1748739600,104443.900,104455.500,104416.600,104428.900,0.00
1748739660,104428.900,104428.900,104414.300,104414.800,0.00
1748739720,104414.900,104416.700,104404.900,104404.900,0.00
1748739780,104403.400,104421.300,104386.700,104421.300,0.00
1748739840,104414.200,104414.200,104377.800,104379.400,0.00
1748739900,104387.600,104402.800,104387.600,104389.000,0.00
1748739960,104389.000,104389.000,104361.500,104361.500,0.00
1748740020,104359.200,104359.200,104345.500,104348.000,0.00
1748740080,104341.300,104393.100,104324.600,104351.400,0.00
1748740140,104352.000,104352.000,104330.800,104335.200,0.00
1748740200,104335.200,104376.700,104333.500,104371.700,0.00
1748740260,104376.700,104415.400,104376.700,104406.500,0.00
1748740320,104404.000,104416.000,104399.000,104404.000,0.00
1748740380,104403.800,104424.900,104403.800,104424.900,0.00
1748740440,104415.400,104475.000,104415.400,104464.200,0.00
1748740500,104464.500,104472.700,104464.500,104470.600,0.00
1748740560,104472.600,104504.100,104470.600,104489.400,0.00
