time,open,high,low,close,volume
1651438800,0.64640,0.64640,0.64640,0.64640,0.30
1651438920,0.64613,0.64613,0.64613,0.64613,0.23
1651439040,0.64502,0.64502,0.64502,0.64502,1.20
1651439100,0.64604,0.64612,0.64542,0.64607,53.10
1651439160,0.64611,0.64612,0.64611,0.64612,2.40
1651439220,0.64594,0.64594,0.64545,0.64545,1.13
1651439280,0.64601,0.64630,0.64601,0.64629,4.04
1651439340,0.64613,0.64629,0.64565,0.64629,3.42
1651439400,0.64629,0.64629,0.64616,0.64616,3.88
1651439460,0.64617,0.64632,0.64617,0.64632,7.50
1651439520,0.64632,0.64645,0.64632,0.64645,5.10
1651439580,0.64631,0.64631,0.64631,0.64631,3.00
1651439700,0.64639,0.64639,0.64639,0.64639,1.76
1651439760,0.64631,0.64644,0.64631,0.64644,4.20
1651439820,0.64631,0.64631,0.64631,0.64631,1.80
1651439880,0.64631,0.64631,0.64631,0.64631,3.00
1651439940,0.64644,0.64645,0.64644,0.64645,2.40
1651440000,0.64631,0.64632,0.64631,0.64632,4.80
1651440120,0.64631,0.64645,0.64631,0.64645,10.20
1651440180,0.64645,0.64645,0.64645,0.64645,2.40
1651440240,0.64631,0.64631,0.64631,0.64631,1.20
1651440300,0.64631,0.64658,0.64631,0.64658,2.10
1651440360,0.64644,0.64644,0.64631,0.64631,8.40
1651440420,0.64631,0.64632,0.64631,0.64632,4.80
1651440480,0.64631,0.64632,0.64631,0.64632,2.40
1651440540,0.64632,0.64632,0.64632,0.64632,1.20
1651440600,0.64632,0.64632,0.64631,0.64631,2.40
1651440660,0.64631,0.64632,0.64631,0.64632,2.40
1651440720,0.64632,0.64632,0.64632,0.64632,1.20
1651440780,0.64631,0.64631,0.64631,0.64631,4.80
1651440840,0.64631,0.64631,0.64631,0.64631,1.20
1651440900,0.64631,0.64632,0.64631,0.64631,6.00
1651440960,0.64632,0.64632,0.64631,0.64631,4.80
1651441020,0.64632,0.64632,0.64632,0.64632,1.20
1651441080,0.64631,0.64631,0.64631,0.64631,2.40
1651441200,0.64631,0.64631,0.64631,0.64631,3.60
1651441320,0.64631,0.64631,0.64601,0.64601,6.36
1651441380,0.64601,0.64601,0.64601,0.64601,3.84
