time,open,high,low,close,volume
1609711200,0.88301,0.88314,0.88297,0.88298,19.85
1609711260,0.88305,0.88306,0.88280,0.88298,10.72
1609711320,0.88298,0.88308,0.88298,0.88308,11.25
1609711380,0.88307,0.88317,0.88306,0.88317,6.75
1609711440,0.88318,0.88322,0.88290,0.88290,4.12
1609711500,0.88295,0.88345,0.88295,0.88342,7.50
1609711560,0.88342,0.88343,0.88340,0.88341,13.50
1609711620,0.88341,0.88341,0.88341,0.88341,1.50
1609711680,0.88340,0.88340,0.88327,0.88332,3.37
1609711740,0.88335,0.88335,0.88335,0.88335,0.75
1609711800,0.88335,0.88335,0.88335,0.88335,0.75
1609711920,0.88352,0.88353,0.88351,0.88353,5.75
1609711980,0.88353,0.88353,0.88353,0.88353,1.50
1609712040,0.88353,0.88353,0.88353,0.88353,2.25
1609712100,0.88353,0.88353,0.88328,0.88328,10.75
1609712160,0.88330,0.88330,0.88329,0.88330,4.50
1609712220,0.88330,0.88330,0.88329,0.88330,4.75
1609712280,0.88330,0.88330,0.88330,0.88330,0.75
1609712400,0.88330,0.88344,0.88330,0.88338,6.68
1609712460,0.88339,0.88339,0.88338,0.88338,5.15
1609712520,0.88338,0.88338,0.88338,0.88338,6.05
1609712580,0.88338,0.88338,0.88338,0.88338,3.95
1609712640,0.88338,0.88338,0.88337,0.88338,7.35
1609712700,0.88337,0.88338,0.88337,0.88338,5.75
1609712760,0.88334,0.88334,0.88334,0.88334,1.55
1609712820,0.88336,0.88336,0.88336,0.88336,1.75
1609712880,0.88334,0.88334,0.88334,0.88334,3.00
1609712940,0.88329,0.88329,0.88295,0.88295,4.65
1609713000,0.88283,0.88351,0.88283,0.88351,12.75
1609713060,0.88350,0.88350,0.88347,0.88348,5.25
1609713120,0.88337,0.88341,0.88337,0.88341,23.50
1609713180,0.88328,0.88328,0.88322,0.88328,17.30
1609713240,0.88328,0.88328,0.88278,0.88278,3.89
1609713300,0.88251,0.88251,0.88251,0.88251,2.75
1609713360,0.88251,0.88263,0.88251,0.88263,9.30
1609713420,0.88265,0.88268,0.88265,0.88268,12.00
1609713480,0.88268,0.88268,0.88265,0.88265,3.55
1609713540,0.88276,0.88276,0.88276,0.88276,1.25
1609713600,0.88273,0.88284,0.88250,0.88279,2.94
1609713660,0.88279,0.88279,0.88279,0.88279,1.30
1609713720,0.88255,0.88255,0.88255,0.88255,0.75
1609713840,0.88257,0.88284,0.88257,0.88284,2.27
1609713900,0.88273,0.88273,0.88261,0.88261,3.10
1609713960,0.88255,0.88255,0.88255,0.88255,0.75
1609714020,0.88255,0.88255,0.88254,0.88254,3.75
1609714080,0.88255,0.88255,0.88255,0.88255,0.75
1609714140,0.88255,0.88255,0.88255,0.88255,1.50
1609714200,0.88255,0.88261,0.88255,0.88261,2.00
1609714260,0.88261,0.88261,0.88261,0.88261,1.30
1609714320,0.88259,0.88259,0.88259,0.88259,0.80
1609714380,0.88259,0.88263,0.88258,0.88263,4.10
1609714440,0.88270,0.88270,0.88269,0.88270,4.80
1609714500,0.88267,0.88267,0.88267,0.88267,0.80
1609714560,0.88269,0.88272,0.88269,0.88272,4.25
1609714620,0.88272,0.88272,0.88271,0.88272,7.35
1609714680,0.88265,0.88265,0.88265,0.88265,1.05
1609714740,0.88265,0.88363,0.88265,0.88352,17.70
1609714800,0.88352,0.88372,0.88301,0.88350,155.07
1609714860,0.88365,0.88396,0.88322,0.88394,207.53
1609714920,0.88394,0.88394,0.88356,0.88363,123.43
1609714980,0.88363,0.88398,0.88340,0.88383,188.71
1609715040,0.88383,0.88391,0.88375,0.88386,54.00
1609715100,0.88386,0.88406,0.88383,0.88402,111.97
1609715160,0.88399,0.88403,0.88395,0.88401,20.24
1609715220,0.88400,0.88404,0.88364,0.88394,116.38
1609715280,0.88388,0.88394,0.88368,0.88376,69.29
1609715340,0.88372,0.88372,0.88351,0.88354,112.10
1609715400,0.88353,0.88354,0.88351,0.88353,16.62
1609715460,0.88353,0.88382,0.88353,0.88376,47.00
1609715520,0.88373,0.88380,0.88370,0.88380,31.74
1609715580,0.88380,0.88384,0.88380,0.88382,5.31
1609715640,0.88382,0.88382,0.88355,0.88356,50.50
1609715700,0.88359,0.88380,0.88359,0.88376,33.40
1609715760,0.88376,0.88379,0.88376,0.88376,7.94
1609715820,0.88381,0.88396,0.88380,0.88396,27.01
