time,open,high,low,close,volume
1598918400,28.116,28.116,28.105,28.108,0.37
1598918460,28.111,28.119,28.104,28.107,0.61
1598918520,28.108,28.129,28.108,28.115,0.56
1598918580,28.113,28.125,28.113,28.125,0.36
1598918640,28.124,28.129,28.123,28.129,0.71
1598918700,28.125,28.128,28.123,28.127,0.33
1598918760,28.128,28.129,28.120,28.129,0.37
1598918820,28.128,28.129,28.125,28.129,0.34
1598918880,28.138,28.187,28.138,28.186,1.15
1598918940,28.188,28.200,28.179,28.179,1.10
1598919000,28.178,28.184,28.165,28.166,0.82
1598919060,28.165,28.174,28.164,28.171,0.45
1598919120,28.169,28.170,28.165,28.168,0.32
1598919180,28.168,28.177,28.168,28.177,0.53
1598919240,28.176,28.210,28.174,28.207,0.98
1598919300,28.204,28.204,28.177,28.181,0.96
1598919360,28.178,28.187,28.174,28.183,0.31
1598919420,28.184,28.186,28.173,28.177,0.24
1598919480,28.179,28.179,28.175,28.179,0.21
1598919540,28.180,28.189,28.178,28.181,0.41
1598919600,28.182,28.193,28.182,28.191,0.33
1598919660,28.193,28.202,28.181,28.185,0.55
1598919720,28.186,28.191,28.176,28.176,0.57
1598919780,28.175,28.181,28.174,28.180,0.22
1598919840,28.179,28.179,28.163,28.176,0.44
1598919900,28.175,28.175,28.160,28.162,0.45
1598919960,28.163,28.168,28.163,28.168,0.15
1598920020,28.167,28.184,28.165,28.184,0.62
1598920080,28.183,28.183,28.179,28.182,0.24
1598920140,28.183,28.183,28.179,28.180,0.22
1598920200,28.182,28.193,28.166,28.166,0.49
1598920260,28.165,28.172,28.165,28.170,0.21
1598920320,28.172,28.172,28.165,28.165,0.09
1598920380,28.166,28.173,28.166,28.171,0.15
1598920440,28.172,28.172,28.167,28.170,0.21
1598920500,28.169,28.171,28.165,28.171,0.19
1598920560,28.170,28.171,28.162,28.167,0.19
1598920620,28.167,28.170,28.161,28.162,0.32
1598920740,28.162,28.166,28.155,28.166,0.39
1598920800,28.167,28.171,28.157,28.157,0.45
1598920860,28.158,28.160,28.157,28.157,0.15
1598920920,28.156,28.158,28.148,28.152,0.21
1598920980,28.151,28.151,28.141,28.141,0.18
1598921040,28.141,28.141,28.131,28.131,0.11
1598921100,28.131,28.147,28.126,28.142,0.30
1598921160,28.142,28.172,28.142,28.172,0.49
1598921220,28.172,28.172,28.167,28.167,0.22
1598921280,28.172,28.172,28.167,28.172,0.13
1598921340,28.172,28.172,28.162,28.167,0.24
1598921400,28.167,28.167,28.157,28.157,0.11
1598921460,28.162,28.162,28.142,28.152,0.34
1598921520,28.152,28.152,28.137,28.137,0.19
1598921580,28.137,28.141,28.122,28.122,0.52
1598921640,28.128,28.128,28.107,28.123,0.46
1598921700,28.123,28.138,28.093,28.098,0.59
1598921760,28.103,28.128,28.103,28.123,0.29
1598921820,28.123,28.123,28.118,28.118,0.32
1598921880,28.118,28.123,28.113,28.118,0.21
1598921940,28.123,28.133,28.123,28.128,0.26
1598922000,28.128,28.199,28.123,28.185,2.64
1598922060,28.180,28.193,28.170,28.188,1.01
1598922120,28.188,28.218,28.188,28.213,1.96
1598922180,28.215,28.215,28.193,28.211,2.75
1598922240,28.209,28.220,28.198,28.216,1.51
1598922300,28.208,28.229,28.204,28.219,1.18
1598922360,28.219,28.230,28.200,28.200,0.68
