time,open,high,low,close,volume
1651439400,1.283,1.283,1.283,1.283,1.20
1651439820,1.284,1.284,1.284,1.284,1.20
1651439940,1.284,1.284,1.284,1.284,1.80
1651440000,1.282,1.284,1.282,1.282,2.24
1651440060,1.284,1.284,1.284,1.284,2.70
1651440120,1.284,1.284,1.284,1.284,14.40
1651440180,1.284,1.284,1.284,1.284,7.20
1651440240,1.284,1.284,1.284,1.284,8.40
1651440300,1.284,1.284,1.284,1.284,9.60
1651440360,1.284,1.284,1.284,1.284,21.60
1651440420,1.284,1.284,1.284,1.284,3.60
1651440480,1.284,1.284,1.284,1.284,4.20
1651440540,1.284,1.284,1.284,1.284,4.80
1651440600,1.284,1.285,1.284,1.285,10.04
1651440660,1.285,1.285,1.284,1.284,6.00
1651440720,1.285,1.285,1.285,1.285,14.40
1651440780,1.285,1.285,1.285,1.285,6.00
1651440840,1.284,1.285,1.284,1.285,8.40
1651440900,1.284,1.284,1.284,1.284,1.20
1651440960,1.285,1.285,1.285,1.285,10.34
1651441020,1.285,1.285,1.285,1.285,6.36
1651441080,1.285,1.285,1.285,1.285,1.20
1651441140,1.285,1.285,1.285,1.285,1.20
1651441200,1.285,1.285,1.285,1.285,2.10
1651441260,1.285,1.285,1.285,1.285,1.20
1651441320,1.285,1.285,1.285,1.285,1.20
1651441380,1.285,1.285,1.285,1.285,9.00
1651441440,1.285,1.285,1.285,1.285,2.40
1651441500,1.285,1.285,1.285,1.285,3.90
1651441560,1.285,1.285,1.285,1.285,1.20
1651441620,1.285,1.285,1.285,1.285,6.30
1651441680,1.285,1.285,1.285,1.285,10.48
1651441740,1.285,1.285,1.285,1.285,4.94
1651441800,1.285,1.285,1.285,1.285,1.20
1651441860,1.285,1.285,1.285,1.285,3.60
1651441920,1.285,1.285,1.285,1.285,4.20
1651441980,1.285,1.285,1.285,1.285,1.20
1651442040,1.285,1.285,1.285,1.285,1.20
1651442100,1.285,1.285,1.285,1.285,2.40
1651442160,1.285,1.285,1.285,1.285,4.80
1651442220,1.285,1.285,1.285,1.285,1.20
1651442280,1.285,1.285,1.285,1.285,0.90
1651442340,1.285,1.285,1.285,1.285,0.90
1651442400,1.285,1.285,1.285,1.285,9.10
1651442460,1.285,1.285,1.285,1.285,6.16
1651442520,1.285,1.285,1.285,1.285,38.63
1651442580,1.285,1.285,1.284,1.284,18.64
1651442640,1.284,1.284,1.284,1.284,29.08
1651442700,1.284,1.284,1.284,1.284,55.60
1651442760,1.284,1.284,1.284,1.284,27.14
1651442820,1.284,1.285,1.284,1.285,48.45
1651442880,1.285,1.285,1.284,1.284,29.38
1651442940,1.284,1.284,1.284,1.284,16.30
1651443000,1.284,1.284,1.284,1.284,28.92
1651443060,1.284,1.284,1.284,1.284,9.74
1651443120,1.284,1.284,1.284,1.284,17.59
1651443180,1.284,1.284,1.284,1.284,72.27
1651443240,1.284,1.284,1.284,1.284,91.63
1651443300,1.284,1.284,1.284,1.284,62.63
1651443360,1.284,1.284,1.284,1.284,71.11
1651443420,1.284,1.284,1.284,1.284,53.52
1651443480,1.284,1.284,1.284,1.284,21.58
1651443540,1.284,1.284,1.284,1.284,44.38
1651443600,1.284,1.284,1.284,1.284,48.13
1651443660,1.284,1.284,1.284,1.284,33.24
1651443720,1.284,1.285,1.284,1.285,75.36
1651443780,1.285,1.285,1.285,1.285,50.25
1651443840,1.285,1.285,1.285,1.285,40.85
1651443900,1.285,1.285,1.285,1.285,28.23
1651443960,1.285,1.285,1.285,1.285,74.40
